"fit","x","y","z"
0.0366355622921188,2.8,2.2,-0.604279222360099
0.036259855170464,3.04,2.2,-0.604279222360099
0.0363362881838274,3.28,2.2,-0.604279222360099
0.0368650063576517,3.52,2.2,-0.604279222360099
0.0378460996082586,3.76,2.2,-0.604279222360099
0.0392795505738481,4,2.2,-0.604279222360099
0.0411651976229358,4.24,2.2,-0.604279222360099
0.0435028144577119,4.48,2.2,-0.604279222360099
0.046292190325215,4.72,2.2,-0.604279222360099
0.0495331533565966,4.96,2.2,-0.604279222360099
0.0532255707142569,5.2,2.2,-0.604279222360099
0.0573693428175725,5.44,2.2,-0.604279222360099
0.0619643964159498,5.68,2.2,-0.604279222360099
0.0670106784128629,5.92,2.2,-0.604279222360099
0.0725081515027908,6.16,2.2,-0.604279222360099
0.0784567916515414,6.4,2.2,-0.604279222360099
0.0848565865586801,6.64,2.2,-0.604279222360099
0.0917075342430832,6.88,2.2,-0.604279222360099
0.0990096414480108,7.12,2.2,-0.604279222360099
0.0878442222809673,-1.04,2.46,-0.604279222360099
0.0805748254530949,-0.8,2.46,-0.604279222360099
0.073753404096172,-0.56,2.46,-0.604279222360099
0.0673791937857396,-0.32,2.46,-0.604279222360099
0.0614517641992191,-0.0800000000000001,2.46,-0.604279222360099
0.0559710573065276,0.16,2.46,-0.604279222360099
0.050937315106944,0.4,2.46,-0.604279222360099
0.04635095062633,0.64,2.46,-0.604279222360099
0.0422124423165432,0.88,2.46,-0.604279222360099
0.038522272944249,1.12,2.46,-0.604279222360099
0.0352809562179671,1.36,2.46,-0.604279222360099
0.0324890738717651,1.6,2.46,-0.604279222360099
0.0301472484873957,1.84,2.46,-0.604279222360099
0.0282560886986346,2.08,2.46,-0.604279222360099
0.0268161342016919,2.32,2.46,-0.604279222360099
0.0258278157318701,2.56,2.46,-0.604279222360099
0.0252914505331997,2.8,2.46,-0.604279222360099
0.0252072664004701,3.04,2.46,-0.604279222360099
0.0255754307890966,3.28,2.46,-0.604279222360099
0.0263960720496341,3.52,2.46,-0.604279222360099
0.0276692798540965,3.76,2.46,-0.604279222360099
0.0293950358491355,4,2.46,-0.604279222360099
0.0315731454193479,4.24,2.46,-0.604279222360099
0.0342033440220985,4.48,2.46,-0.604279222360099
0.0372853904436284,4.72,2.46,-0.604279222360099
0.0408190865764715,4.96,2.46,-0.604279222360099
0.0448042765766746,5.2,2.46,-0.604279222360099
0.0492408413521685,5.44,2.46,-0.604279222360099
0.0541286919371027,5.68,2.46,-0.604279222360099
0.0594677633112112,5.92,2.46,-0.604279222360099
0.0652580095734118,6.16,2.46,-0.604279222360099
0.0714994006200527,6.4,2.46,-0.604279222360099
0.0781919198227197,6.64,2.46,-0.604279222360099
0.085335562090319,6.88,2.46,-0.604279222360099
0.0700878057563599,-1.04,2.72,-0.604279222360099
0.0631070641909636,-0.8,2.72,-0.604279222360099
0.0565742503506608,-0.56,2.72,-0.604279222360099
0.0504887685020269,-0.32,2.72,-0.604279222360099
0.0448502971943586,-0.0800000000000001,2.72,-0.604279222360099
0.039658816290268,0.16,2.72,-0.604279222360099
0.0349145650734159,0.4,2.72,-0.604279222360099
0.0306179433077198,0.64,2.72,-0.604279222360099
0.0267694473250797,0.88,2.72,-0.604279222360099
0.0233695712715426,1.12,2.72,-0.604279222360099
0.0204188297629062,1.36,2.72,-0.604279222360099
0.0179177991273135,1.6,2.72,-0.604279222360099
0.0158670860890682,1.84,2.72,-0.604279222360099
0.0142672759846988,2.08,2.72,-0.604279222360099
0.0131188828356994,2.32,2.72,-0.604279222360099
0.0124223133628049,2.56,2.72,-0.604279222360099
0.0121778623964097,2.8,2.72,-0.604279222360099
0.0123857356270999,3.04,2.72,-0.604279222360099
0.0130460797347544,3.28,2.72,-0.604279222360099
0.0141590035879849,3.52,2.72,-0.604279222360099
0.0157245730278897,3.76,2.72,-0.604279222360099
0.0177427511631733,4,2.72,-0.604279222360099
0.0202133523490275,4.24,2.72,-0.604279222360099
0.0231361186817428,4.48,2.72,-0.604279222360099
0.0265108019335376,4.72,2.72,-0.604279222360099
0.0303371904877494,4.96,2.72,-0.604279222360099
0.0346151130025243,5.2,2.72,-0.604279222360099
0.0393444352534141,5.44,2.72,-0.604279222360099
0.0445250548624925,5.68,2.72,-0.604279222360099
0.0501568957939396,5.92,2.72,-0.604279222360099
0.0562399035919307,6.16,2.72,-0.604279222360099
0.0627740416737454,6.4,2.72,-0.604279222360099
0.0438645508829125,-0.8,2.98,-0.604279222360099
0.0376201533579176,-0.56,2.98,-0.604279222360099
0.0318233218928475,-0.32,2.98,-0.604279222360099
0.0264738615712176,-0.0800000000000001,2.98,-0.604279222360099
0.0215718147716218,0.16,2.98,-0.604279222360099
0.0171174242345366,0.4,2.98,-0.604279222360099
0.0131110710792035,0.64,2.98,-0.604279222360099
0.00955321317427234,0.88,2.98,-0.604279222360099
0.00644431721960845,1.12,2.98,-0.604279222360099
0.00378487125197688,1.36,2.98,-0.604279222360099
0.00157541323037073,1.6,2.98,-0.604279222360099
-0.000183491922950048,1.84,2.98,-0.604279222360099
-0.00149129813239003,2.08,2.98,-0.604279222360099
-0.00234752759505293,2.32,2.98,-0.604279222360099
-0.00275180807016875,2.56,2.98,-0.604279222360099
-0.00270387608678734,2.8,2.98,-0.604279222360099
-0.00220355141159525,3.04,2.98,-0.604279222360099
-0.00125070839335554,3.28,2.98,-0.604279222360099
0.000154738180888573,3.52,2.98,-0.604279222360099
0.00201282202382381,3.76,2.98,-0.604279222360099
0.00432348880199785,4,2.98,-0.604279222360099
0.00708657806887093,4.24,2.98,-0.604279222360099
0.0103018643101004,4.48,2.98,-0.604279222360099
0.0139691134163319,4.72,2.98,-0.604279222360099
0.0180881139953179,4.96,2.98,-0.604279222360099
0.0226586879183721,5.2,2.98,-0.604279222360099
0.0276806912797231,5.44,2.98,-0.604279222360099
0.033154011484432,5.68,2.98,-0.604279222360099
0.0390785630620731,5.92,2.98,-0.604279222360099
0.0228492707128543,-0.8,3.24,-0.604279222360099
0.0168933681305189,-0.56,3.24,-0.604279222360099
0.0113853395779234,-0.32,3.24,-0.604279222360099
0.00632511601687239,-0.0800000000000001,3.24,-0.604279222360099
0.00171280568687565,0.16,3.24,-0.604279222360099
-0.0024513467204469,0.4,3.24,-0.604279222360099
-0.00616698231577222,0.64,3.24,-0.604279222360099
-0.00943369585073281,0.88,3.24,-0.604279222360099
-0.0122510737227723,1.12,3.24,-0.604279222360099
-0.0146186780756556,1.36,3.24,-0.604279222360099
-0.0165360299919403,1.6,3.24,-0.604279222360099
-0.0180026237286223,1.84,3.24,-0.604279222360099
-0.0190179633543273,2.08,3.24,-0.604279222360099
-0.0195816132232563,2.32,3.24,-0.604279222360099
-0.0196932423282039,2.56,3.24,-0.604279222360099
-0.0193526252946762,2.8,3.24,-0.604279222360099
-0.018559610207967,3.04,3.24,-0.604279222360099
-0.0173140928476304,3.28,3.24,-0.604279222360099
-0.0156160100028184,3.52,3.24,-0.604279222360099
-0.013465350286749,3.76,3.24,-0.604279222360099
-0.0108621734239671,4,3.24,-0.604279222360099
-0.00780661567203653,4.24,3.24,-0.604279222360099
-0.00429886703497059,4.48,3.24,-0.604279222360099
-0.00033913570870759,4.72,3.24,-0.604279222360099
0.00407237931170851,4.96,3.24,-0.604279222360099
0.00893550248984332,5.2,3.24,-0.604279222360099
0.0142500867640056,5.44,3.24,-0.604279222360099
-0.00560390918257978,-0.56,3.5,-0.604279222360099
-0.0108228118366022,-0.32,3.5,-0.604279222360099
-0.0155934561341348,-0.0800000000000001,3.5,-0.604279222360099
-0.0199156748514979,0.16,3.5,-0.604279222360099
-0.0237892344840032,0.4,3.5,-0.604279222360099
-0.0272137977865116,0.64,3.5,-0.604279222360099
-0.0301889981515177,0.88,3.5,-0.604279222360099
-0.0327144754284509,1.12,3.5,-0.604279222360099
-0.0347898586301609,1.36,3.5,-0.604279222360099
-0.0364147433236098,1.6,3.5,-0.604279222360099
-0.0375886950181658,1.84,3.5,-0.604279222360099
-0.0383112782804131,2.08,3.5,-0.604279222360099
-0.0385821063549831,2.32,3.5,-0.604279222360099
-0.0384008924447853,2.56,3.5,-0.604279222360099
-0.0377674486688563,2.8,3.5,-0.604279222360099
-0.0366816484976669,3.04,3.5,-0.604279222360099
-0.0351434053675536,3.28,3.5,-0.604279222360099
-0.0331526712454611,3.52,3.5,-0.604279222360099
-0.0307094454022139,3.76,3.5,-0.604279222360099
-0.0278137844873219,4,3.5,-0.604279222360099
-0.0244658032066856,4.24,3.5,-0.604279222360099
-0.0206656602505314,4.48,3.5,-0.604279222360099
-0.0164135355399427,4.72,3.5,-0.604279222360099
-0.0117096090434486,4.96,3.5,-0.604279222360099
-0.00655404651148099,5.2,3.5,-0.604279222360099
-0.0298697873332899,-0.56,3.76,-0.604279222360099
-0.0347991326235195,-0.32,3.76,-0.604279222360099
-0.0392797895899672,-0.0800000000000001,3.76,-0.604279222360099
-0.0433115655498204,0.16,3.76,-0.604279222360099
-0.0468942152676666,0.4,3.76,-0.604279222360099
-0.0500274241730523,0.64,3.76,-0.604279222360099
-0.0527108467435966,0.88,3.76,-0.604279222360099
-0.0549441665935509,1.12,3.76,-0.604279222360099
-0.0567270904785228,1.36,3.76,-0.604279222360099
-0.0580592940018036,1.6,3.76,-0.604279222360099
-0.0589404190976505,1.84,3.76,-0.604279222360099
-0.0593701013050178,2.08,3.76,-0.604279222360099
-0.0593480136125446,2.32,3.76,-0.604279222360099
-0.0588739114274732,2.56,3.76,-0.604279222360099
-0.0579476327380988,2.8,3.76,-0.604279222360099
-0.0565690671252702,3.04,3.76,-0.604279222360099
-0.0547381393236347,3.28,3.76,-0.604279222360099
-0.0524548095370135,3.52,3.76,-0.604279222360099
-0.0497190799012847,3.76,3.76,-0.604279222360099
-0.0465309998874608,4,3.76,-0.604279222360099
-0.0428906652455064,4.24,3.76,-0.604279222360099
-0.0387982084009695,4.48,3.76,-0.604279222360099
-0.0342537831033799,4.72,3.76,-0.604279222360099
-0.0559028105973831,-0.56,4.02,-0.604279222360099
-0.0605421570594089,-0.32,4.02,-0.604279222360099
-0.0647324201010328,-0.0800000000000001,4.02,-0.604279222360099
-0.0684733973919841,0.16,4.02,-0.604279222360099
-0.0717648368551449,0.4,4.02,-0.604279222360099
-0.0746064424076638,0.64,4.02,-0.604279222360099
-0.0769978860977071,0.88,4.02,-0.604279222360099
-0.0789388903864832,1.12,4.02,-0.604279222360099
-0.0804292348580232,1.36,4.02,-0.604279222360099
-0.0814686670843517,1.6,4.02,-0.604279222360099
-0.0820569053923097,1.84,4.02,-0.604279222360099
-0.0821936623287037,2.08,4.02,-0.604279222360099
-0.0818786760882035,2.32,4.02,-0.604279222360099
-0.0811117395983131,2.56,4.02,-0.604279222360099
-0.0798927044311931,2.8,4.02,-0.604279222360099
-0.0782214656126887,3.04,4.02,-0.604279222360099
-0.0760979518429174,3.28,4.02,-0.604279222360099
-0.0735221257138397,3.52,4.02,-0.604279222360099
-0.0704939876778628,3.76,4.02,-0.604279222360099
-0.0670135786087568,4,4.02,-0.604279222360099
-0.0630809779187498,4.24,4.02,-0.604279222360099
-0.0880508873998106,-0.32,4.28,-0.604279222360099
-0.0919503832881865,-0.0800000000000001,4.28,-0.604279222360099
-0.0954002276682078,0.16,4.28,-0.604279222360099
-0.0984001733525283,0.4,4.28,-0.604279222360099
-0.10094994445799,0.64,4.28,-0.604279222360099
-0.103049256791216,0.88,4.28,-0.604279222360099
-0.104697873340884,1.12,4.28,-0.604279222360099
-0.105895608312133,1.36,4.28,-0.604279222360099
-0.106642271208333,1.6,4.28,-0.604279222360099
-0.106937655587984,1.84,4.28,-0.604279222360099
-0.106781550028624,2.08,4.28,-0.604279222360099
-0.106173753422522,2.32,4.28,-0.604279222360099
-0.105114090269861,2.56,4.28,-0.604279222360099
-0.103602419035082,2.8,4.28,-0.604279222360099
-0.101638632539508,3.04,4.28,-0.604279222360099
-0.0992226568996709,3.28,4.28,-0.604279222360099
-0.0963544524062219,3.52,4.28,-0.604279222360099
-0.0930340151577477,3.76,4.28,-0.604279222360099
-0.0892613773020308,4,4.28,-0.604279222360099
-0.124091530050181,0.16,4.54,-0.604279222360099
-0.126799757109094,0.4,4.54,-0.604279222360099
-0.129057529636979,0.64,4.54,-0.604279222360099
-0.130864610295822,0.88,4.54,-0.604279222360099
-0.13222079925677,1.12,4.54,-0.604279222360099
-0.133125937102641,1.36,4.54,-0.604279222360099
-0.133579882018761,1.6,4.54,-0.604279222360099
-0.133582495045374,1.84,4.54,-0.604279222360099
-0.133133634494061,2.08,4.54,-0.604279222360099
-0.13223315148512,2.32,4.54,-0.604279222360099
-0.130880893564986,2.56,4.54,-0.604279222360099
-0.129076720025181,2.8,4.54,-0.604279222360099
-0.126820516973301,3.04,4.54,-0.604279222360099
-0.124112204408514,3.28,4.54,-0.604279222360099
-0.120951737873778,3.52,4.54,-0.604279222360099
-0.158929117871504,0.64,4.8,-0.604279222360099
-0.160443916745942,0.88,4.8,-0.604279222360099
-0.161507670778278,1.12,4.8,-0.604279222360099
-0.16212024916777,1.36,4.8,-0.604279222360099
-0.162281550249771,1.6,4.8,-0.604279222360099
-0.161991492118257,1.84,4.8,-0.604279222360099
-0.161249996875951,2.08,4.8,-0.604279222360099
-0.160056960691855,2.32,4.8,-0.604279222360099
-0.158412241924833,2.56,4.8,-0.604279222360099
-0.156315692629002,2.8,4.8,-0.604279222360099
-0.153767190519764,3.04,4.8,-0.604279222360099
-0.192878754594145,1.36,5.06,-0.604279222360099
-0.19274750604633,1.6,5.06,-0.604279222360099
-0.192164884473773,1.84,5.06,-0.604279222360099
-0.191130871597197,2.08,5.06,-0.604279222360099
-0.189645406801475,2.32,5.06,-0.604279222360099
-0.187708342381483,2.56,5.06,-0.604279222360099
-0.224103011606666,1.84,5.32,-0.604279222360099
-0.222776595730467,2.08,5.32,-0.604279222360099
-0.220998797898045,2.32,5.32,-0.604279222360099
0.100717777209347,-1.04,-1.96,-0.295209853789424
0.0898796670429811,-0.8,-1.96,-0.295209853789424
0.0794878197231752,-0.56,-1.96,-0.295209853789424
0.0695443475828465,-0.32,-1.96,-0.295209853789424
0.0600518372855075,-0.0800000000000001,-1.96,-0.295209853789424
0.135544741921992,-1.52,-1.7,-0.295209853789424
0.124109101309233,-1.28,-1.7,-0.295209853789424
0.11311831879484,-1.04,-1.7,-0.295209853789424
0.102572054296892,-0.8,-1.7,-0.295209853789424
0.092471480920142,-0.56,-1.7,-0.295209853789424
0.0828190429717136,-0.32,-1.7,-0.295209853789424
0.0736176898580615,-0.0800000000000001,-1.7,-0.295209853789424
0.0648702789676066,0.16,-1.7,-0.295209853789424
0.0565792342705212,0.4,-1.7,-0.295209853789424
0.0487463268522274,0.64,-1.7,-0.295209853789424
0.0413725433969771,0.88,-1.7,-0.295209853789424
0.0344580651359946,1.12,-1.7,-0.295209853789424
0.145589744507248,-1.52,-1.44,-0.295209853789424
0.134447048318722,-1.28,-1.44,-0.295209853789424
0.123749086351645,-1.04,-1.44,-0.295209853789424
0.113495341757813,-0.8,-1.44,-0.295209853789424
0.10368702638522,-0.56,-1.44,-0.295209853789424
0.0943267170970344,-0.32,-1.44,-0.295209853789424
0.0854175133625809,-0.0800000000000001,-1.44,-0.295209853789424
0.0769624959574085,0.16,-1.44,-0.295209853789424
0.0689643828298083,0.4,-1.44,-0.295209853789424
0.0614251924762476,0.64,-1.44,-0.295209853789424
0.0543460453298073,0.88,-1.44,-0.295209853789424
0.0477270636865221,1.12,-1.44,-0.295209853789424
0.0415674431084189,1.36,-1.44,-0.295209853789424
0.0358657011355112,1.6,-1.44,-0.295209853789424
0.0306200030549226,1.84,-1.44,-0.295209853789424
0.0258284581282541,2.08,-1.44,-0.295209853789424
0.153865541267048,-1.52,-1.18,-0.295209853789424
0.143015669600184,-1.28,-1.18,-0.295209853789424
0.132610834952231,-1.04,-1.18,-0.295209853789424
0.122650503770656,-0.8,-1.18,-0.295209853789424
0.113135754125056,-0.56,-1.18,-0.295209853789424
0.104068976357628,-0.32,-1.18,-0.295209853789424
0.0954531475504377,-0.0800000000000001,-1.18,-0.295209853789424
0.087291433647526,0.16,-1.18,-0.295209853789424
0.0795868645520938,0.4,-1.18,-0.295209853789424
0.0723418362514905,0.64,-1.18,-0.295209853789424
0.0655577042689845,0.88,-1.18,-0.295209853789424
0.0592345550987204,1.12,-1.18,-0.295209853789424
0.0533712970510824,1.36,-1.18,-0.295209853789424
0.0479660315534318,1.6,-1.18,-0.295209853789424
0.0430165184875292,1.84,-1.18,-0.295209853789424
0.038520556880729,2.08,-1.18,-0.295209853789424
0.0344762251751466,2.32,-1.18,-0.295209853789424
0.0308819995119833,2.56,-1.18,-0.295209853789424
0.0277367994027902,2.8,-1.18,-0.295209853789424
0.0250399823550185,3.04,-1.18,-0.295209853789424
0.0227912834679627,3.28,-1.18,-0.295209853789424
0.160374077064806,-1.52,-0.92,-0.295209853789424
0.149817119811947,-1.28,-0.92,-0.295209853789424
0.139705917186265,-1.04,-0.92,-0.295209853789424
0.130039943814616,-0.8,-0.92,-0.295209853789424
0.120820003959381,-0.56,-0.92,-0.295209853789424
0.112048045489337,-0.32,-0.92,-0.295209853789424
0.103726715910869,-0.0800000000000001,-0.92,-0.295209853789424
0.0958591663336509,0.16,-0.92,-0.295209853789424
0.0884487367429158,0.4,-0.92,-0.295209853789424
0.081498285744413,0.64,-0.92,-0.295209853789424
0.0750094423545197,0.88,-0.92,-0.295209853789424
0.0689822581824437,1.12,-0.92,-0.295209853789424
0.0634153249995347,1.36,-0.92,-0.295209853789424
0.0583062941016509,1.6,-0.92,-0.295209853789424
0.0536525094851495,1.84,-0.92,-0.295209853789424
0.0494514914160308,2.08,-0.92,-0.295209853789424
0.0457011888537216,2.32,-0.92,-0.295209853789424
0.0424000648706274,2.56,-0.92,-0.295209853789424
0.0395471058082389,2.8,-0.92,-0.295209853789424
0.0371417835417203,3.04,-0.92,-0.295209853789424
0.0351839683881439,3.28,-0.92,-0.295209853789424
0.033673728556199,3.52,-0.92,-0.295209853789424
0.0326112496766691,3.76,-0.92,-0.295209853789424
0.0319968646130707,4,-0.92,-0.295209853789424
0.0318310096053031,4.24,-0.92,-0.295209853789424
0.165118158529293,-1.52,-0.66,-0.295209853789424
0.154854589388909,-1.28,-0.66,-0.295209853789424
0.145037699910826,-1.04,-0.66,-0.295209853789424
0.135666878144667,-0.8,-0.66,-0.295209853789424
0.12674255924521,-0.56,-0.66,-0.295209853789424
0.118266218056433,-0.32,-0.66,-0.295209853789424
0.110240154433899,-0.0800000000000001,-0.66,-0.295209853789424
0.102667497319968,0.16,-0.66,-0.295209853789424
0.0955518777791767,0.4,-0.66,-0.295209853789424
0.088896498900893,0.64,-0.66,-0.295209853789424
0.0827031598115506,0.88,-0.66,-0.295209853789424
0.0769718276560843,1.12,-0.66,-0.295209853789424
0.0717007771154216,1.36,-0.66,-0.295209853789424
0.06688724548827,1.6,-0.66,-0.295209853789424
0.0625282275278028,1.84,-0.66,-0.295209853789424
0.0586210490622499,2.08,-0.66,-0.295209853789424
0.0551636195344368,2.32,-0.66,-0.295209853789424
0.0521544725406432,2.56,-0.66,-0.295209853789424
0.0495927209465423,2.8,-0.66,-0.295209853789424
0.0474779748498182,3.04,-0.66,-0.295209853789424
0.0458102276587619,3.28,-0.66,-0.295209853789424
0.0445897119087622,3.52,-0.66,-0.295209853789424
0.0438167886273393,3.76,-0.66,-0.295209853789424
0.0434919060122911,4,-0.66,-0.295209853789424
0.0436155691678508,4.24,-0.66,-0.295209853789424
0.0441882964039587,4.48,-0.66,-0.295209853789424
0.0452105387953809,4.72,-0.66,-0.295209853789424
0.16810037166216,-1.52,-0.4,-0.295209853789424
0.158130900520804,-1.28,-0.4,-0.295209853789424
0.148609020591716,-1.04,-0.4,-0.295209853789424
0.139533925448951,-0.8,-0.4,-0.295209853789424
0.130905658514223,-0.56,-0.4,-0.295209853789424
0.122725341511555,-0.32,-0.4,-0.295209853789424
0.114995107286962,-0.0800000000000001,-0.4,-0.295209853789424
0.107718104663943,0.16,-0.4,-0.295209853789424
0.100898093029658,0.4,-0.4,-0.295209853789424
0.0945383370028458,0.64,-0.4,-0.295209853789424
0.0886405856477299,0.88,-0.4,-0.295209853789424
0.0832046153403594,1.12,-0.4,-0.295209853789424
0.0782284511453555,1.36,-0.4,-0.295209853789424
0.0737090560979124,1.6,-0.4,-0.295209853789424
0.0696432438347068,1.84,-0.4,-0.295209853789424
0.0660282927505392,2.08,-0.4,-0.295209853789424
0.0628621888661579,2.32,-0.4,-0.295209853789424
0.0601436180876414,2.56,-0.4,-0.295209853789424
0.0578718647202785,2.8,-0.4,-0.295209853789424
0.0560466886460104,3.04,-0.4,-0.295209853789424
0.054668212437695,3.28,-0.4,-0.295209853789424
0.0537368243248564,3.52,-0.4,-0.295209853789424
0.0532530279917581,3.76,-0.4,-0.295209853789424
0.0532173606249689,4,-0.4,-0.295209853789424
0.0536303643208636,4.24,-0.4,-0.295209853789424
0.0544925560236039,4.48,-0.4,-0.295209853789424
0.0558043783789258,4.72,-0.4,-0.295209853789424
0.0575661574674723,4.96,-0.4,-0.295209853789424
0.0597781118078427,5.2,-0.4,-0.295209853789424
0.169322306892291,-1.52,-0.14,-0.295209853789424
0.159647619768365,-1.28,-0.14,-0.295209853789424
0.150421337066079,-1.04,-0.14,-0.295209853789424
0.14164242779118,-0.8,-0.14,-0.295209853789424
0.133310584454299,-0.56,-0.14,-0.295209853789424
0.125426735124417,-0.32,-0.14,-0.295209853789424
0.117993006421955,-0.0800000000000001,-0.14,-0.295209853789424
0.111012533780706,0.16,-0.14,-0.295209853789424
0.104488925166975,0.4,-0.14,-0.295209853789424
0.0984251787608393,0.64,-0.14,-0.295209853789424
0.0928227243173936,0.88,-0.14,-0.295209853789424
0.0876810937613841,1.12,-0.14,-0.295209853789424
0.0829981702761689,1.36,-0.14,-0.295209853789424
0.0787709103678346,1.6,-0.14,-0.295209853789424
0.0749961963730817,1.84,-0.14,-0.295209853789424
0.071671441113481,2.08,-0.14,-0.295209853789424
0.0687948341349319,2.32,-0.14,-0.295209853789424
0.0663652834953282,2.56,-0.14,-0.295209853789424
0.064382267596183,2.8,-0.14,-0.295209853789424
0.0628456959485362,3.04,-0.14,-0.295209853789424
0.0617558112906466,3.28,-0.14,-0.295209853789424
0.0611131110643933,3.52,-0.14,-0.295209853789424
0.0609181786559192,3.76,-0.14,-0.295209853789424
0.0611715944777874,4,-0.14,-0.295209853789424
0.0618739053610883,4.24,-0.14,-0.295209853789424
0.0630256049408085,4.48,-0.14,-0.295209853789424
0.0646271107274619,4.72,-0.14,-0.295209853789424
0.0666787428507225,4.96,-0.14,-0.295209853789424
0.0691807251341342,5.2,-0.14,-0.295209853789424
0.0721332087867398,5.44,-0.14,-0.295209853789424
0.168784517649341,-1.52,0.12,-0.295209853789424
0.159405149379416,-1.28,0.12,-0.295209853789424
0.150474917014716,-1.04,0.12,-0.295209853789424
0.141992645772754,-0.8,0.12,-0.295209853789424
0.133957802030213,-0.56,0.12,-0.295209853789424
0.126371154360033,-0.32,0.12,-0.295209853789424
0.11923476706133,-0.0800000000000001,0.12,-0.295209853789424
0.112551582640584,0.16,0.12,-0.295209853789424
0.106324792006533,0.4,0.12,-0.295209853789424
0.100556888163367,0.64,0.12,-0.295209853789424
0.0952488447003463,0.88,0.12,-0.295209853789424
0.0903999443091086,1.12,0.12,-0.295209853789424
0.0860081321462082,1.36,0.12,-0.295209853789424
0.0820706213799558,1.6,0.12,-0.295209853789424
0.0785846215093875,1.84,0.12,-0.295209853789424
0.0755478785822748,2.08,0.12,-0.295209853789424
0.0729589020408907,2.32,0.12,-0.295209853789424
0.070816871464392,2.56,0.12,-0.295209853789424
0.0691214574222063,2.8,0.12,-0.295209853789424
0.0678726965118984,3.04,0.12,-0.295209853789424
0.067070928268997,3.28,0.12,-0.295209853789424
0.0667166798380516,3.52,0.12,-0.295209853789424
0.0668105405823268,3.76,0.12,-0.295209853789424
0.0673530874882742,4,0.12,-0.295209853789424
0.0683448422748968,4.24,0.12,-0.295209853789424
0.0697862558800983,4.48,0.12,-0.295209853789424
0.0716777025816144,4.72,0.12,-0.295209853789424
0.074019472456182,4.96,0.12,-0.295209853789424
0.0768117718624688,5.2,0.12,-0.295209853789424
0.0800547386767073,5.44,0.12,-0.295209853789424
0.0837484651911552,5.68,0.12,-0.295209853789424
0.0878930193678153,5.92,0.12,-0.295209853789424
0.166486756894806,-1.52,0.38,-0.295209853789424
0.157403106899247,-1.28,0.38,-0.295209853789424
0.148769290685769,-1.04,0.38,-0.295209853789424
0.140584096849628,-0.8,0.38,-0.295209853789424
0.132846891469428,-0.56,0.38,-0.295209853789424
0.125558198417402,-0.32,0.38,-0.295209853789424
0.118719771317159,-0.0800000000000001,0.38,-0.295209853789424
0.11233413974096,0.16,0.38,-0.295209853789424
0.106403891183129,0.4,0.38,-0.295209853789424
0.100930909850853,0.64,0.38,-0.295209853789424
0.0959157571761232,0.88,0.38,-0.295209853789424
0.0913576212184208,1.12,0.38,-0.295209853789424
0.0872546755836388,1.36,0.38,-0.295209853789424
0.0836045671519318,1.6,0.38,-0.295209853789424
0.0804050379876856,1.84,0.38,-0.295209853789424
0.0776543481803327,2.08,0.38,-0.295209853789424
0.07535141929758,2.32,0.38,-0.295209853789424
0.0734957097325979,2.56,0.38,-0.295209853789424
0.0720870665964943,2.8,0.38,-0.295209853789424
0.0711256298001222,3.04,0.38,-0.295209853789424
0.070611761333598,3.28,0.38,-0.295209853789424
0.0705459500061923,3.52,0.38,-0.295209853789424
0.0709287355757154,3.76,0.38,-0.295209853789424
0.0717606478011193,4,0.38,-0.295209853789424
0.0730421509594305,4.24,0.38,-0.295209853789424
0.0747736312876354,4.48,0.38,-0.295209853789424
0.0769554012743191,4.72,0.38,-0.295209853789424
0.0795877012588846,4.96,0.38,-0.295209853789424
0.082670702324733,5.2,0.38,-0.295209853789424
0.0862045174747652,5.44,0.38,-0.295209853789424
0.090189219672121,5.68,0.38,-0.295209853789424
0.0946248606772564,5.92,0.38,-0.295209853789424
0.0995114850450805,6.16,0.38,-0.295209853789424
0.104849136801931,6.4,0.38,-0.295209853789424
0.162428138247382,-1.52,0.64,-0.295209853789424
0.153640482498309,-1.28,0.64,-0.295209853789424
0.145303323537694,-1.04,0.64,-0.295209853789424
0.137415465976439,-0.8,0.64,-0.295209853789424
0.129976148900027,-0.56,0.64,-0.295209853789424
0.122985564458935,-0.32,0.64,-0.295209853789424
0.11644496505186,-0.0800000000000001,0.64,-0.295209853789424
0.110356303210546,0.16,0.64,-0.295209853789424
0.104721530389257,0.4,0.64,-0.295209853789424
0.0995419733496616,0.64,0.64,-0.295209853789424
0.0948179234825137,0.88,0.64,-0.295209853789424
0.0905486357696109,1.12,0.64,-0.295209853789424
0.0867326209755887,1.36,0.64,-0.295209853789424
0.0833680654862214,1.6,0.64,-0.295209853789424
0.080453361859458,1.84,0.64,-0.295209853789424
0.0779873757423085,2.08,0.64,-0.295209853789424
0.0759694783456701,2.32,0.64,-0.295209853789424
0.0743994073478409,2.56,0.64,-0.295209853789424
0.0732771543888649,2.8,0.64,-0.295209853789424
0.0726029134061271,3.04,0.64,-0.295209853789424
0.0723770070104752,3.28,0.64,-0.295209853789424
0.0725998451151576,3.52,0.64,-0.295209853789424
0.0732718838284078,3.76,0.64,-0.295209853789424
0.0743935615841058,4,0.64,-0.295209853789424
0.0759652520461593,4.24,0.64,-0.295209853789424
0.0779872564446232,4.48,0.64,-0.295209853789424
0.0804598115052974,4.72,0.64,-0.295209853789424
0.0833830955788388,4.96,0.64,-0.295209853789424
0.0867572337853595,5.2,0.64,-0.295209853789424
0.0905823070374675,5.44,0.64,-0.295209853789424
